"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"July";5;4;6;0;7;3;3;2;4;4;4;3;2;4;5;1;0;5;6;3;4;6;0
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"August";3;5;2;3;3;1;1;2;3;2;6;3;1;1;1;1;1;3;2;2;3;7;0
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"September";2;4;2;3;1;3;3;4;2;2;3;0;1;4;3;4;2;2;6;4;1;5;0
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"October";4;1;1;6;2;6;3;2;1;2;4;2;4;1;1;5;4;3;5;3;4;5;0
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"november";5;5;4;5;1;0;3;3;4;1;2;1;1;6;4;2;2;3;2;2;2;1;0
"Deaths";"K-3405 Lillehammer";"Males";"65-79 years";"December";5;4;2;4;3;4;4;1;2;3;3;2;3;1;3;5;4;3;5;2;1;2;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"July";4;3;2;1;8;4;6;3;6;5;5;5;3;6;3;9;7;4;5;1;1;6;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"August";4;2;0;5;6;5;2;4;3;4;6;3;4;7;6;3;3;1;4;5;1;6;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"September";3;3;6;5;2;4;7;0;2;6;5;8;3;3;2;4;1;3;3;3;5;2;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"October";2;6;4;5;5;3;6;8;6;4;8;4;7;5;5;5;4;10;6;6;1;7;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"november";6;4;7;3;8;5;8;6;5;8;3;7;5;5;6;6;2;6;8;7;5;6;0
"Deaths";"K-3405 Lillehammer";"Males";"80 years or older";"December";6;7;9;7;6;4;4;2;10;8;4;6;7;8;9;7;13;5;6;4;5;5;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"July";0;1;1;0;1;1;1;0;2;0;2;3;2;2;2;0;2;1;1;3;0;2;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"August";0;2;1;2;0;2;1;1;1;0;1;1;0;2;0;2;0;0;1;2;3;0;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"September";1;1;1;1;1;1;0;1;2;0;0;0;2;2;0;1;0;0;0;0;2;1;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"October";0;0;3;0;3;3;0;1;2;0;1;1;2;2;2;1;2;2;1;1;1;1;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"november";1;1;0;0;0;1;1;0;0;1;1;4;0;3;2;0;1;5;1;0;1;1;0
"Deaths";"K-3405 Lillehammer";"Females";"0-64 years";"December";0;0;1;2;0;3;2;1;1;0;1;0;1;0;1;0;1;2;2;1;0;2;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"July";3;0;2;2;3;3;4;5;1;0;2;0;2;2;3;5;2;1;0;2;4;2;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"August";2;3;3;0;3;0;3;1;1;2;6;4;2;3;6;2;3;6;0;3;1;3;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"September";3;3;3;6;1;1;2;1;3;3;1;2;4;1;1;2;5;3;3;2;8;0;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"October";2;3;3;3;3;2;0;5;4;1;4;1;1;2;5;0;5;0;3;2;3;1;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"november";5;3;3;4;2;3;1;1;1;1;2;1;2;3;3;4;4;1;0;2;3;5;0
"Deaths";"K-3405 Lillehammer";"Females";"65-79 years";"December";2;3;4;5;4;4;3;3;5;2;1;2;1;4;5;5;1;3;3;3;4;3;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"July";6;7;9;4;10;5;11;10;4;9;5;6;6;10;7;10;11;10;9;8;8;4;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"August";7;4;8;5;4;12;0;12;5;4;7;7;7;6;9;7;4;5;2;5;5;12;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"September";8;8;3;6;5;5;9;9;11;3;5;9;6;3;5;7;2;4;7;7;6;5;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"October";9;5;7;5;8;6;6;16;8;8;9;5;4;6;12;9;9;6;5;9;5;8;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"november";6;5;8;7;4;14;6;7;5;10;8;11;5;9;4;6;10;3;8;8;5;9;0
"Deaths";"K-3405 Lillehammer";"Females";"80 years or older";"December";4;12;7;7;10;9;14;11;9;12;8;15;10;8;11;4;9;4;11;8;10;15;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"July";2;4;4;2;1;1;4;2;6;3;0;5;0;3;1;1;4;1;1;0;2;3;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"August";1;2;2;1;3;4;3;2;3;2;1;1;2;0;1;3;0;0;1;0;1;2;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"September";2;2;3;5;2;1;2;2;2;1;5;5;0;1;2;2;0;1;0;3;3;6;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"October";2;3;5;2;1;1;1;2;1;1;4;2;1;2;2;3;2;0;0;0;5;2;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"november";3;1;2;1;2;3;2;0;4;1;1;2;2;0;1;4;1;1;2;4;2;0;0
"Deaths";"K-3407 Gjøvik";"Males";"0-64 years";"December";0;6;3;3;6;0;2;3;4;3;2;1;1;2;0;0;1;0;1;2;0;3;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"July";8;4;5;6;4;5;3;1;5;2;4;4;2;4;2;3;5;6;6;2;2;1;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"August";4;3;3;5;2;3;4;2;4;5;7;2;2;3;0;6;4;5;5;2;2;8;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"September";4;4;3;5;4;2;0;4;2;3;4;2;4;2;1;5;4;5;5;2;3;9;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"October";5;7;3;3;0;4;9;4;2;0;4;3;2;2;7;1;6;3;3;2;3;5;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"november";6;4;6;5;5;5;3;4;4;2;1;3;2;4;4;4;3;2;5;3;4;5;0
"Deaths";"K-3407 Gjøvik";"Males";"65-79 years";"December";7;4;3;1;4;4;4;4;1;5;5;7;4;4;4;1;1;2;8;5;5;5;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"July";3;3;3;3;5;3;4;4;5;7;7;1;5;6;4;2;3;3;9;9;1;7;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"August";4;6;4;2;6;3;5;3;7;6;4;5;4;4;3;3;4;3;4;8;4;4;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"September";3;6;4;4;7;0;4;4;3;2;4;4;9;6;8;7;4;8;3;7;6;3;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"October";1;8;4;4;4;1;7;4;5;5;4;6;8;5;3;5;9;7;5;6;4;8;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"november";4;4;4;4;8;6;7;6;6;5;8;5;8;8;8;4;7;4;7;6;4;3;0
"Deaths";"K-3407 Gjøvik";"Males";"80 years or older";"December";7;4;2;12;6;11;2;6;10;6;10;2;11;5;5;8;13;10;5;7;5;6;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"July";3;1;3;0;2;1;1;0;2;1;0;2;3;1;0;1;0;2;3;1;2;0;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"August";3;1;4;0;2;4;1;3;2;2;1;2;0;2;0;1;1;5;0;2;2;2;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"September";1;1;2;1;0;0;0;1;2;0;4;3;1;1;2;3;2;1;1;1;1;0;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"October";2;2;1;0;0;0;3;0;0;0;1;0;2;1;0;4;1;2;2;0;1;2;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"november";5;1;1;2;2;2;0;2;3;2;6;1;1;1;0;2;3;0;0;0;0;0;0
"Deaths";"K-3407 Gjøvik";"Females";"0-64 years";"December";3;1;1;5;0;2;4;2;2;0;1;0;4;2;0;2;2;5;2;3;0;1;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"July";2;5;3;5;1;1;4;1;1;1;1;1;2;2;3;1;3;3;4;2;7;4;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"August";3;1;1;3;1;1;0;3;0;2;6;0;2;3;2;5;2;5;3;3;2;3;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"September";4;5;0;3;3;1;5;3;0;3;3;2;5;5;0;0;4;1;2;5;4;1;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"October";3;4;6;5;1;5;5;4;3;2;3;3;2;3;1;5;3;1;2;2;3;4;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"november";3;4;2;0;2;2;2;1;2;2;2;6;8;1;2;4;1;1;3;3;4;3;0
"Deaths";"K-3407 Gjøvik";"Females";"65-79 years";"December";2;2;3;4;1;2;1;8;2;3;2;2;1;4;1;2;4;2;1;3;5;2;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"July";9;8;6;9;4;8;6;7;6;9;7;8;7;9;10;6;12;6;6;5;8;10;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"August";4;4;6;12;6;8;3;6;8;8;4;9;11;12;5;8;9;3;11;4;7;10;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"September";6;2;5;7;11;6;10;6;2;5;8;10;12;3;12;11;3;8;7;11;8;8;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"October";6;7;5;10;7;6;8;13;7;15;6;12;11;9;7;6;4;9;7;6;6;6;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"november";4;6;6;4;13;9;12;10;8;7;11;5;13;9;9;4;7;11;12;7;8;10;0
"Deaths";"K-3407 Gjøvik";"Females";"80 years or older";"December";15;9;10;18;9;12;8;8;4;12;8;8;12;6;15;7;9;12;8;11;9;10;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"July";4;2;3;2;2;2;4;0;5;3;3;0;6;2;6;3;5;1;1;1;4;1;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"August";3;1;2;4;2;5;2;3;3;2;4;5;1;2;1;0;2;4;4;3;3;0;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"September";5;3;3;5;3;3;5;2;1;3;2;3;4;2;3;2;1;3;2;2;4;1;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"October";1;3;2;2;1;2;0;4;2;4;3;1;2;2;3;3;3;2;3;2;4;3;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"november";2;7;4;2;0;0;3;0;1;0;2;3;1;1;1;2;4;4;3;1;1;3;0
"Deaths";"K-3411 Ringsaker";"Males";"0-64 years";"December";5;1;4;5;0;3;6;3;2;5;6;2;4;4;4;5;2;3;1;0;3;2;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"July";5;8;3;5;6;5;7;5;4;3;3;4;4;5;4;0;4;4;5;5;2;3;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"August";8;4;4;3;4;4;5;5;6;2;9;1;3;5;4;1;5;3;8;3;3;5;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"September";6;4;9;6;1;7;0;4;5;4;6;4;4;3;6;4;2;5;6;5;8;7;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"October";6;2;2;3;5;6;2;5;0;9;2;1;4;4;3;1;3;1;3;5;7;5;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"november";6;2;6;3;1;7;3;4;5;4;4;5;3;6;4;3;4;7;7;4;3;9;0
"Deaths";"K-3411 Ringsaker";"Males";"65-79 years";"December";9;3;8;4;4;6;9;4;5;6;3;6;5;3;5;4;7;4;3;4;7;5;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"July";3;11;6;7;6;4;2;7;5;8;9;6;5;6;5;10;8;8;10;10;10;1;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"August";5;4;8;6;4;7;11;3;8;4;2;3;6;5;5;11;6;2;7;8;6;11;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"September";5;6;13;15;9;4;4;6;2;3;6;7;4;5;6;6;3;6;4;7;2;13;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"October";8;8;8;8;5;2;7;4;6;6;6;12;7;7;10;9;3;4;5;6;4;7;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"november";8;10;6;15;6;1;3;7;4;8;11;8;6;9;5;5;6;6;1;8;10;6;0
"Deaths";"K-3411 Ringsaker";"Males";"80 years or older";"December";6;7;4;9;5;6;8;7;10;11;10;7;10;3;8;7;5;5;5;6;9;12;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"July";0;2;0;3;1;2;1;3;6;0;2;2;3;2;1;0;3;3;4;2;0;2;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"August";0;1;3;2;2;3;2;2;3;0;2;1;2;1;1;0;0;2;0;1;1;0;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"September";3;2;3;2;1;0;2;0;0;1;1;1;3;1;1;0;0;1;0;2;0;1;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"October";1;2;4;1;2;0;1;3;2;1;2;2;1;1;2;1;0;3;2;0;0;3;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"november";1;2;1;3;1;4;0;0;4;0;3;1;0;1;1;1;1;2;3;0;0;2;0
"Deaths";"K-3411 Ringsaker";"Females";"0-64 years";"December";0;0;2;3;2;2;1;2;0;3;3;3;4;1;1;2;1;2;0;0;1;0;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"July";5;5;8;6;1;1;2;1;4;3;1;1;3;3;1;1;1;3;5;6;5;4;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"August";1;6;2;1;5;3;2;4;6;2;0;4;3;5;4;2;5;1;3;5;0;6;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"September";3;3;4;3;1;1;5;3;1;4;1;4;2;0;5;2;4;3;4;2;2;5;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"October";5;4;5;2;3;4;3;3;4;3;4;2;0;2;3;4;0;3;0;3;1;6;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"november";5;6;6;3;7;6;3;3;2;3;3;2;3;2;1;2;2;3;5;7;4;4;0
"Deaths";"K-3411 Ringsaker";"Females";"65-79 years";"December";6;7;2;5;7;4;2;1;6;3;4;2;4;3;5;1;6;1;8;9;5;4;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"July";9;6;8;7;9;10;7;7;6;11;6;7;12;9;7;9;10;4;8;4;8;13;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"August";8;7;9;9;7;9;10;3;6;4;8;9;9;4;8;7;9;7;4;13;7;11;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"September";7;6;7;10;3;8;10;9;13;10;9;8;6;9;9;11;8;9;7;11;9;7;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"October";4;9;8;9;10;2;15;10;9;9;9;10;7;11;9;3;8;7;3;6;8;12;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"november";9;10;12;6;13;2;4;19;7;16;17;5;4;7;6;8;8;7;8;13;11;12;0
"Deaths";"K-3411 Ringsaker";"Females";"80 years or older";"December";9;11;8;16;8;12;11;14;8;13;16;9;13;8;9;7;6;14;6;7;12;14;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"July";1;1;1;1;0;1;1;1;1;1;1;2;1;1;0;1;1;1;0;0;1;0;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"August";0;0;1;0;0;0;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"September";0;0;1;1;0;2;0;1;0;0;0;0;2;1;3;0;0;0;0;0;0;1;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"October";0;1;1;0;0;1;0;1;0;2;1;3;1;1;0;0;0;0;0;0;1;0;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"november";1;1;2;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;2;2;1;0;0
"Deaths";"K-3412 Løten";"Males";"0-64 years";"December";1;0;0;0;1;0;2;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"July";0;1;1;2;1;1;1;0;3;1;1;1;1;1;0;0;0;3;0;0;1;1;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"August";0;1;0;2;1;0;1;0;0;0;1;1;1;3;1;1;0;2;2;4;0;2;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"September";0;3;0;0;3;1;0;1;1;2;0;1;0;1;2;0;1;0;0;1;1;1;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"October";0;1;1;2;0;2;0;1;1;1;1;1;2;2;1;0;2;1;1;1;2;1;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"november";2;1;1;1;1;1;0;2;1;4;0;0;0;2;2;1;0;0;1;0;0;4;0
"Deaths";"K-3412 Løten";"Males";"65-79 years";"December";3;1;1;3;0;0;1;1;2;3;1;1;5;2;0;1;1;2;0;1;0;0;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"July";0;3;2;1;4;0;1;2;0;1;3;1;6;0;1;1;2;3;3;0;3;1;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"August";0;2;2;2;2;0;0;1;1;2;2;0;1;1;3;1;7;4;0;1;1;0;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"September";1;1;3;1;4;2;0;2;1;2;3;2;2;1;3;1;0;1;3;0;0;3;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"October";1;0;2;4;2;1;3;0;3;0;3;0;1;1;0;1;1;1;0;2;1;2;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"november";0;1;1;2;1;0;1;1;1;3;2;2;0;2;3;3;1;0;5;2;2;1;0
"Deaths";"K-3412 Løten";"Males";"80 years or older";"December";2;2;1;1;3;1;2;3;2;4;2;1;3;0;3;1;2;0;1;0;2;3;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"July";0;0;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"August";2;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;1;0;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"September";0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"October";0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"november";0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3412 Løten";"Females";"0-64 years";"December";0;0;0;1;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"July";2;2;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;3;1;0;1;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"August";0;0;2;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"September";0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"October";0;1;1;1;0;1;0;2;1;0;1;1;1;1;0;2;2;2;2;1;0;1;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"november";1;0;2;1;0;2;1;1;0;1;0;1;1;1;1;3;0;1;0;1;2;0;0
"Deaths";"K-3412 Løten";"Females";"65-79 years";"December";2;1;1;1;0;0;2;1;2;2;1;0;1;1;0;0;0;0;1;1;1;1;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"July";1;1;3;5;3;3;2;1;0;4;3;1;2;0;3;1;2;1;1;3;1;2;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"August";0;2;3;1;2;2;0;1;3;2;3;2;3;4;3;1;3;2;4;1;1;1;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"September";1;0;1;1;2;3;2;1;6;3;3;0;0;2;1;1;2;4;1;2;2;2;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"October";2;0;1;2;1;5;3;2;2;4;2;3;4;0;4;1;0;2;1;0;3;2;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"november";2;1;2;1;1;0;3;1;3;3;1;3;0;3;2;2;2;1;0;3;2;4;0
"Deaths";"K-3412 Løten";"Females";"80 years or older";"December";2;3;3;1;3;2;3;1;1;2;0;2;5;2;1;5;4;4;3;2;4;3;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"July";3;2;0;1;1;0;3;3;3;1;2;3;0;0;0;0;1;0;1;0;1;0;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"August";2;0;4;1;1;2;2;0;0;2;2;1;3;2;0;0;0;1;1;1;2;0;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"September";0;0;1;1;2;0;1;0;4;2;2;1;1;2;0;4;1;1;2;3;2;0;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"October";1;0;2;1;3;2;1;1;2;2;1;2;0;0;0;4;0;2;0;1;0;2;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"november";2;1;1;1;0;0;2;1;0;1;4;2;2;4;2;2;1;1;1;0;0;1;0
"Deaths";"K-3413 Stange";"Males";"0-64 years";"December";1;3;3;2;4;0;4;3;2;3;3;1;0;1;3;2;2;0;0;2;1;2;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"July";1;3;3;1;4;4;0;3;0;2;6;2;2;2;4;3;3;3;0;2;5;2;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"August";5;2;3;2;4;2;2;5;2;4;1;4;3;1;4;5;2;4;3;5;5;0;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"September";1;3;2;1;3;1;3;1;2;2;5;3;1;3;1;2;4;3;3;1;3;6;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"October";6;3;6;2;4;1;4;5;2;3;2;3;2;3;1;3;1;3;2;2;3;2;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"november";2;1;5;6;2;2;3;1;2;1;5;1;3;3;1;2;1;2;2;4;2;2;0
"Deaths";"K-3413 Stange";"Males";"65-79 years";"December";3;2;3;3;1;4;2;3;5;5;4;4;1;6;1;4;1;0;8;1;2;7;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"July";2;7;2;5;2;10;2;2;3;3;5;6;8;4;5;0;2;3;3;5;4;2;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"August";1;4;3;4;6;3;3;3;2;3;7;1;1;2;3;4;4;5;3;3;1;5;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"September";2;3;2;6;3;4;4;0;5;3;5;6;7;2;2;5;5;3;6;7;1;3;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"October";2;2;5;1;8;3;7;4;6;4;4;1;2;4;3;3;2;6;6;2;3;7;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"november";2;3;5;1;4;2;5;1;1;1;5;7;4;3;3;1;5;3;2;0;2;5;0
"Deaths";"K-3413 Stange";"Males";"80 years or older";"December";5;3;8;3;2;2;12;4;5;4;5;8;2;4;4;4;3;6;4;5;5;5;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"July";2;0;0;1;1;1;1;2;0;1;1;0;0;1;2;0;0;2;1;1;2;0;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"August";2;0;2;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;2;0;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"September";2;2;1;0;0;1;1;0;0;0;2;1;0;0;0;1;4;0;0;0;0;1;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"October";1;3;3;0;2;0;0;1;0;0;2;0;0;1;0;2;1;0;0;1;1;0;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"november";1;1;2;1;2;0;1;0;2;2;0;0;0;1;2;1;3;0;0;0;0;0;0
"Deaths";"K-3413 Stange";"Females";"0-64 years";"December";1;1;0;1;1;0;1;1;1;1;2;1;3;0;1;0;0;0;0;2;0;1;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"July";3;0;3;1;0;0;2;1;2;1;4;5;1;1;1;2;1;0;2;1;2;1;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"August";1;5;1;0;1;2;2;1;0;3;2;0;4;1;2;1;1;1;0;2;0;4;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"September";2;0;0;1;4;3;1;3;2;2;0;3;1;4;2;4;2;2;2;5;2;5;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"October";4;2;4;0;5;1;3;4;3;2;1;0;3;0;4;2;3;1;1;4;0;1;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"november";2;6;2;1;1;4;2;3;0;3;0;0;3;2;1;2;1;2;6;1;1;0;0
"Deaths";"K-3413 Stange";"Females";"65-79 years";"December";4;1;1;5;3;2;3;1;3;2;0;1;1;3;3;5;5;2;1;2;2;3;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"July";1;4;9;4;3;2;6;4;7;11;6;6;4;7;9;6;4;5;5;3;5;4;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"August";4;5;5;3;1;3;8;5;7;6;7;4;6;4;1;6;6;3;6;1;5;3;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"September";4;1;2;8;5;2;4;4;5;4;6;6;5;4;4;5;5;6;2;5;7;6;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"October";4;4;3;4;4;0;7;3;1;3;4;7;7;5;3;7;8;6;4;7;5;2;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"november";3;4;5;6;1;4;3;6;9;11;6;5;7;6;2;11;3;7;9;4;5;5;0
"Deaths";"K-3413 Stange";"Females";"80 years or older";"December";1;5;7;10;5;3;3;2;3;4;6;7;3;9;4;6;7;4;5;4;4;3;0
"Deaths";"K-3414 Nord-Odal";"Males";"0-64 years";"July";1;2;0;0;0;0;0;0;0;1;1;2;1;0;1;0;0;0;1;1;0;0;0
"Deaths";"K-3414 Nord-Odal";"Males";"0-64 years";"August";1;0;0;0;1;0;0;0;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0
"Deaths";"K-3414 Nord-Odal";"Males";"0-64 years";"September";0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;2;3;0;0;0;0;0
"Deaths";"K-3414 Nord-Odal";"Males";"0-64 years";"October";0;0;0;1;0;0;1;2;0;1;2;1;1;0;0;0;0;0;0;1;0;0;0
