"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-3449 Sør-Aurdal";"Females";"0-64 years";"April";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
"Deaths";"K-3449 Sør-Aurdal";"Females";"0-64 years";"May";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"January";0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;1;2;0;1;1;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"February";0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"March";1;1;2;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;2;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"April";0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"May";1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"65-79 years";"June";0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"January";1;1;0;3;2;1;2;0;2;5;4;1;2;0;0;1;2;2;2;1;4;1;1
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"February";2;1;1;3;2;1;0;0;3;0;1;0;2;1;0;1;1;1;1;1;1;3;0
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"March";1;3;1;1;3;1;4;2;1;1;0;3;1;2;3;2;0;1;0;0;0;1;5
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"April";2;1;0;0;0;2;2;3;0;2;0;2;1;1;2;2;1;1;0;0;0;0;1
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"May";2;3;2;1;0;0;2;3;1;2;0;1;2;0;2;2;1;4;0;4;0;1;1
"Deaths";"K-3449 Sør-Aurdal";"Females";"80 years or older";"June";2;1;0;2;0;1;2;0;0;1;1;2;0;3;0;2;2;1;2;1;2;2;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"January";0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"February";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"March";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"April";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"May";1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"0-64 years";"June";1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"January";0;2;0;0;0;1;0;2;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"February";0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"March";0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;1;1;0;0
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"April";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"May";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3450 Etnedal";"Males";"65-79 years";"June";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"January";0;2;1;0;1;0;0;1;0;3;0;1;1;0;3;2;0;1;0;2;0;0;2
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"February";0;0;0;0;1;0;2;1;0;0;0;1;2;1;0;1;0;0;1;0;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"March";0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;2;2;0;1;0;0;2;2
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"April";0;1;0;2;0;1;1;0;0;0;0;1;1;2;0;0;1;0;0;1;0;1;0
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"May";0;1;1;0;1;0;0;0;2;0;0;3;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-3450 Etnedal";"Males";"80 years or older";"June";0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;1;2;0;0
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"January";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"February";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"May";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3450 Etnedal";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"January";0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"February";0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"March";0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"April";0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"May";0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3450 Etnedal";"Females";"65-79 years";"June";1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"January";2;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;2;1;1
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"February";0;1;2;0;2;0;1;0;0;0;0;0;0;0;1;3;0;0;1;1;1;0;0
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"March";0;0;0;0;0;0;1;1;0;1;1;2;1;0;0;0;1;0;2;1;0;0;1
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"April";0;1;0;0;1;2;2;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"May";0;1;2;0;1;0;0;0;0;1;2;1;1;0;0;0;0;0;1;0;0;0;2
"Deaths";"K-3450 Etnedal";"Females";"80 years or older";"June";0;0;0;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"January";3;0;0;1;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"February";0;0;4;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"March";2;0;1;1;0;1;2;0;1;1;3;0;1;1;0;0;1;0;1;0;0;1;1
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"April";0;1;0;1;0;0;0;0;0;2;0;1;1;1;1;1;0;0;0;0;1;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"May";0;0;0;2;0;0;2;2;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"0-64 years";"June";0;1;2;0;1;3;0;1;0;1;1;0;0;0;0;1;1;2;0;1;1;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"January";1;1;0;0;1;2;0;2;0;2;1;1;0;0;3;2;1;0;0;2;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"February";0;2;0;3;1;2;3;0;0;2;0;0;1;0;2;0;0;1;2;1;0;4;1
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"March";1;1;3;3;1;1;0;1;1;1;0;1;0;0;0;3;1;2;0;3;2;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"April";0;0;0;1;1;0;2;0;1;0;0;1;1;0;2;2;3;0;0;0;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"May";2;2;1;1;2;1;0;1;2;1;1;1;1;1;4;0;0;1;1;0;1;1;1
"Deaths";"K-3451 Nord-Aurdal";"Males";"65-79 years";"June";0;1;1;1;1;1;0;0;2;2;3;0;0;2;1;0;2;1;1;0;2;0;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"January";0;6;2;1;2;1;1;1;1;4;2;1;0;4;0;1;2;1;4;3;1;1;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"February";3;0;3;3;0;3;1;1;2;1;0;0;2;4;1;2;1;3;0;3;3;1;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"March";3;3;1;0;2;5;2;0;1;0;0;1;1;3;1;3;2;1;3;4;3;4;2
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"April";0;2;3;0;1;2;3;0;1;2;0;2;0;3;1;0;1;1;1;1;2;0;2
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"May";2;1;0;2;1;2;2;0;0;1;1;1;1;2;1;1;1;1;1;0;3;2;0
"Deaths";"K-3451 Nord-Aurdal";"Males";"80 years or older";"June";1;0;1;1;0;3;6;1;1;2;1;0;1;0;2;0;2;3;1;2;1;0;0
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"January";0;0;0;1;1;2;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"February";2;2;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"March";1;0;2;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;2;0;0;1;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"April";2;1;1;1;1;0;0;0;0;2;0;0;3;1;0;1;0;0;0;1;0;0;2
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"May";0;1;0;2;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"0-64 years";"June";0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"January";2;0;0;0;2;2;1;0;0;1;0;3;0;2;0;0;1;2;0;1;0;0;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"February";2;0;0;1;3;1;0;0;2;1;0;1;0;1;2;0;0;2;1;1;1;2;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"March";0;2;1;0;0;0;1;1;2;1;0;0;1;0;0;0;3;1;0;0;2;1;0
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"April";0;0;0;0;1;0;2;3;4;0;1;1;2;2;0;0;1;0;0;1;0;0;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"May";1;2;0;0;3;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;3
"Deaths";"K-3451 Nord-Aurdal";"Females";"65-79 years";"June";2;0;0;1;2;1;0;1;1;0;0;1;0;1;1;0;1;0;3;0;0;0;0
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"January";1;2;3;1;3;0;2;5;2;4;2;2;2;5;0;4;1;4;4;5;3;0;2
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"February";1;6;3;1;4;3;1;1;1;0;3;4;1;1;1;2;1;3;1;1;1;0;2
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"March";1;3;2;3;3;3;2;3;0;2;2;0;3;6;2;1;0;2;1;1;1;1;2
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"April";2;0;1;0;2;3;4;2;0;3;3;2;2;1;2;3;2;2;1;2;2;2;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"May";1;1;1;0;0;0;0;0;0;2;2;0;4;1;2;2;0;1;0;0;2;0;1
"Deaths";"K-3451 Nord-Aurdal";"Females";"80 years or older";"June";2;3;2;3;2;1;4;3;1;1;3;1;2;1;2;4;1;1;2;1;3;1;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"January";0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"February";1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"March";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"April";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"May";1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
"Deaths";"K-3452 Vestre Slidre";"Males";"0-64 years";"June";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"January";0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;2;0;1;0;1;1
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"February";1;0;0;0;0;2;0;0;2;1;2;0;0;1;0;1;0;0;0;2;0;1;1
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"March";0;1;2;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"April";3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"May";0;0;0;0;0;0;2;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"65-79 years";"June";0;1;2;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"January";7;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;3
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"February";1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;3;1;0;2;0
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"March";0;1;0;0;0;1;0;0;5;0;1;0;1;1;0;0;0;0;0;0;0;1;2
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"April";1;1;1;1;0;0;0;0;0;1;1;4;1;1;0;2;1;0;1;0;3;1;1
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"May";0;0;1;2;1;0;1;0;0;1;0;2;1;1;0;0;2;2;0;0;2;0;1
"Deaths";"K-3452 Vestre Slidre";"Males";"80 years or older";"June";0;0;0;0;2;0;1;0;1;0;1;0;0;2;0;0;0;0;0;2;0;1;0
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"January";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"March";0;1;0;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"0-64 years";"June";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"January";1;0;0;2;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;0;1;1;0
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"February";0;0;1;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"March";0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"April";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"May";0;1;1;0;0;2;0;1;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"65-79 years";"June";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"January";5;2;3;2;1;0;0;2;0;1;0;1;0;0;2;0;1;1;0;0;1;2;2
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"February";0;0;2;1;2;1;1;0;0;0;1;1;4;0;1;0;0;2;0;1;0;0;0
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"March";0;1;0;1;0;1;0;1;0;1;0;1;0;0;2;2;2;0;1;0;0;0;1
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"April";0;1;0;3;1;0;0;1;0;0;0;0;2;0;1;1;0;0;0;0;3;1;1
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"May";0;1;0;0;2;0;1;1;3;2;0;1;0;0;1;2;1;0;1;1;1;2;1
"Deaths";"K-3452 Vestre Slidre";"Females";"80 years or older";"June";0;0;1;0;0;0;1;1;2;2;2;0;0;0;1;1;0;1;0;1;0;1;0
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"January";0;0;0;2;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"February";0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;3;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"March";1;2;0;0;0;1;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"April";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"May";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Males";"0-64 years";"June";0;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"January";0;2;1;0;1;0;1;0;1;0;0;1;1;1;0;1;1;2;1;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"February";0;1;0;1;0;2;1;0;2;0;1;0;1;0;1;1;0;1;2;1;0;2;1
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"March";0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"April";0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;2;0;0;1;0;2;3
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"May";0;1;1;0;0;2;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Males";"65-79 years";"June";2;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;2;2;1;2;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"January";0;2;2;0;0;0;0;2;0;0;1;1;0;1;0;0;0;0;2;1;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"February";0;1;1;0;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"March";0;1;0;0;0;1;0;1;0;0;1;1;2;1;0;1;0;0;0;0;2;0;0
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"April";0;0;0;1;0;0;1;1;0;1;1;0;1;1;2;1;0;1;0;2;1;1;1
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"May";0;3;0;1;1;0;0;1;2;0;0;0;0;0;1;1;0;1;0;1;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Males";"80 years or older";"June";0;0;0;0;1;1;0;1;2;0;1;0;0;3;2;1;0;1;1;1;1;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"February";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"March";0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"April";0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"May";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3453 Øystre Slidre";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"January";0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"February";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"March";0;0;0;1;1;2;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"April";0;0;0;0;0;0;0;0;1;0;2;0;0;1;1;0;1;0;0;0;1;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"May";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"65-79 years";"June";0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;2;2;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"January";0;0;0;1;1;2;0;1;0;0;2;0;3;0;0;2;1;0;1;2;3;3;0
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"February";0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;2;1;0;2;1;1;0
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"March";3;0;0;1;1;1;1;1;0;1;0;3;0;2;1;2;1;0;0;2;1;1;0
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"April";1;0;2;0;0;2;0;2;0;0;1;0;1;1;2;1;2;0;0;0;0;3;2
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"May";2;0;0;0;4;1;2;1;2;0;0;0;0;1;1;2;2;0;1;1;1;0;0
"Deaths";"K-3453 Øystre Slidre";"Females";"80 years or older";"June";1;0;0;2;1;2;0;2;0;0;0;1;1;2;1;0;1;1;4;0;0;1;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"January";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"February";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"March";0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"April";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"0-64 years";"June";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"65-79 years";"January";2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"65-79 years";"February";1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"65-79 years";"March";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
"Deaths";"K-3454 Vang";"Males";"65-79 years";"April";0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"65-79 years";"May";1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"65-79 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3454 Vang";"Males";"80 years or older";"January";2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
